text,label,char_len,word_count
parada,1,6,1
Kontakty zoxidovali po cca 1 roku.,0,34,6
"Neodporúčam použiť tam, kde je treba dlhodobú spoľahlivosť.",0,59,8
dlzka / cena,1,12,3
Kvalita za rozumný peníz,1,24,4
Maximální spokojenost,1,21,2
Snad že je to aspoň opravdu venkovní kabel.,1,43,8
"Kabel je označen ve shopu jako FTP, tedy se stíněním pohliníkovanou PET fólií, ale ve skutečnosti se jednalo o UTP, tedy nestíněný kabel.",0,137,23
"Kabel je označen jako venkovní, s PE pláštěm. Černý PE plášť má, takže je odolný proti UV záření ale plášť je oproti jiným kabelům velmi tenký, takže mechanická odolnost proti poškození stojí za bačkoru.",0,203,34
"Krabice byla stará, obitá, špinavá a zaprášená - asi už leží skladem dlouho.",0,76,13
"Kabel jsem vrátil, neboť jsem potřeboval FTP.",0,45,7
Dobrá odolnosť,1,14,2
Mohol by byť lacnejší,0,21,4
splnil ocakania,1,15,2
Kvalitní kabel pro venkovní rozvody,1,35,5
je tvrdý a huř se sním pracuje (oproti cat 5e),0,46,10
Dobre docvakavaju konektory,1,27,3
Da sa s nimo strihat kabel aj na miestach kde nie je volny koniec,1,65,14
Dobre sa drzia v rule,1,21,5
"Zle strihaju zily,ktore maju hrubsiu izolaciu (skusane na kabloch znacky roline)",0,80,11
Kleště plní svůj účel,1,21,4
"Škoda, že nemají nastavitelnou polohu sevření pro snažší deizolaci",0,66,9
Spokojený,1,9,1
Sú presné dobrý stisk pinov 100% kontakt..,1,42,7
fungujú tak ako majú,1,20,4
prišlo to v poriadku,1,20,4
som spokojny,1,12,2
"dobře přístupné pro montáž,",1,27,4
"ale některé lacinější UTP Cat6 v něm špatně drží, jednotlivé žíly pak s oblibou vyskakují při manipulaci.",0,105,17
"Pohodlné narážení drátů, prostorné.",1,35,4
Vše funkční,1,11,2
kleště fungují,1,14,2
8P koncovky nejsou úplně kvalitní. nedrží v routerech,0,53,8
"Vyzkoušeno, funguje jak má.",1,27,4
Vše pěkně v kufříku :),1,22,5
"Zatím nic, dělá to co má :)",0,27,7
"Sada, vše co potřebujete",1,24,4
"Kvalita - asi to moc nevydrží, ale to se teprve uvidí",0,53,11
"Po nakrimpování konektoru RJ-45 nelze vytáhnout kabel, pouze za použití šroubováku - překáží kousek přečuhujícího plíšku",0,120,16
"Cena je příliš vysoká, neodpovídá kvalitě",0,41,6
Kleště slouží již několik let jak mají.,1,39,7
"Tester ukazuje težkoodhalitelné chyby tak zmateně, že pro to co je určen moc nepomůže a se slabší baterkou je nepoužitelný.",0,123,20
Při krimplování stíněných konektorů je nutné kleště trochu rozebrat.,0,68,9
"Skvělé, dělá to co má",1,21,5
great set,1,9,2
přehledné v jednom balení,1,25,4
"Super balení ""na cesty""",1,23,4
elegantní řešení vše v jednom,1,29,5
nařezávací nástroj má nekvalitní ostří moc nevydrželo,0,53,7
supr hračka,1,11,2
Kufrík pekný ale to je asi všetko,1,33,7
Zle krimpuju,0,12,2
Zle stíhajú,0,11,2
A teste ani nefungoval,0,22,4
"bezva, nenašel jsem žádnou vadu na kráse za tu cenu. Použito násobně krát a vždy bez problémů spoj.",1,99,18
v tejto cene vratane skusacky... preto som to kupil.,1,52,9
"nedomyslene prekrytie konektorov, cele sa Vam to vnutri rozsype :(",0,66,10
výhodou je kufrík,1,17,3
kliešte sa občas zaseknú,0,24,4
dle představ,1,12,2
Běžná prodlužka za normální cenu (nevím proč ve fyzickém elektru stojí dvojnásobek),1,83,12
Mohla by být masivnější,0,23,4
"kábel, čo dodať",1,15,3
Má tlačítko,1,11,2
"super poměr cena výkon, kvalitní provedení",1,42,6
Splňuje očkávání,1,16,2
"Nemožnost ""vypnout"" svítící tlačítko, lze přelepit izolačkou, pokud ruší.",0,73,9
prodloužil dráhu elektrického přívodu,1,37,4
Prodlužuje jak má,1,17,3
"zátěžové zkoušky jsem sice neprováděl, ale pro ateliérové osvětlení funguje v pohodě",1,84,12
chyba usb,0,9,2
"Klasika, všetko na nej funguje ako má, detské poistky sú vyhovujúco tuhé, vypínač vítaná výbava (už hádam štandard dnes)",1,120,19
tlačidlo nefunguje,0,18,2
Vypinac,1,7,1
"Produkt podľa popisu, dobrá cena.",1,33,5
Je to predlzovačka,1,18,3
Nepôjde za mňa do práce,0,23,5
rozumná cena,1,12,2
prostě nutnost,1,14,2
Docela kvalitní za tu cenu,1,26,5
"telefon to nepobral, vůbec nepoznal, že je v něm něco zapojeného.",0,65,11
mizerná kvalita,0,15,2
"Je to obyčejná redukce za pár korun - jo, funguje.",1,50,10
"Hlavním záporem je to, že někdo vymyslel 2,5mm konektor...",0,58,9
není to zázrak,0,14,3
"ok, funguje",1,11,2
"Redukce je malá, snadno přenositelná, nezabere žádné místo. Je stereo a funguje bezvadně!",1,89,13
jack byl ohnutý,0,15,3
špatně drží ve zdířce,0,21,4
"po třech dnech přestal ""fungovat""",0,33,5
nic nevydržel...tedy vydržel hrát 3dny..,0,40,5
za tu cenu rozhodně doporučuji,1,30,5
Funguje Nevyhnutny pre staru Nokiu 6300,1,39,6
"posobi na pohlad trochu labilne, inac ok",0,40,7
Tvar-nie všade sa zmestí až na doraz,0,36,7
flexibilné,1,10,1
Drží - neviklá se,1,17,4
"Splňuje, co jsem potřeboval, tedy prodloužení přívodu tak, abych se vyhnul kartám a teplým místům v PC",1,102,17
Funguje přesně jak má,1,21,4
Zaslouží,1,8,1
Délka 15cm,1,10,2
super vecicka,1,13,2
Hlasité cvakání při sepnutí a vypnutí,0,37,6
Spínač spina,1,12,2
velmi spolehlivé,1,16,2
Jednoduché ovládání,1,19,2
rok fungovalo,1,13,2
každý den se o pár minut předbíhají,0,35,7
Plně funkční.,1,13,2
Jednoduchá obsluha,1,18,2
Funguje na minutu přesně,1,24,4
Je potřeba dávat pozor jakou rozbočku do hodin vložíte,0,54,9
skvěle funguje,1,14,2
Pořídíte levně a nastavíte za 10s.,1,34,6
"Jde použít jen v případě, že se denní program opakuje stále stejně.",0,67,12
jednoduchá obsluha,1,18,2
dělení po 15 minutách,1,21,4
Za tu za tu cenu  výrobek supr,1,30,7
Za tu cenu v pohodě,1,19,5
Jednoduché nastavení,1,20,2
"Široké tělo, brání dalšímu připojení",0,36,5
"Dělá co má, funguje.",1,20,4
hlasitý,0,7,1
Plní přesně účel.,1,17,3
Nenalezeny,0,10,1
minule mi vydržel cca 2 roky,0,28,6
"Funguje, jak má. Hodiny se neopožďují, necvakají, nepřehřívá se.",1,64,9
"Levný, jednoduchý na použití",1,28,4
"dobrý tvar, nevystupuje moc",1,27,4
jednoduché nastavenie,1,21,2
možné manuálne spustenie,1,24,3
indikovanie zapnutia diodou,1,27,3
"Funguje jak má tak myslím, že v pohodě. Používám hlavně na Vánoce k osvětlení okna a stromečku. 8-)",1,99,18
"potřebovala jsem časovač k pračce, která nemá odložený start",1,60,9
hlučný,0,6,1
Funguje spravne,1,15,2
Trocha huci,0,11,2
"nevhodné do ložnice, produkuje to tichounký tikací zvuk",0,55,8
Opožďuje se.. třeba i o 20 minut.,0,33,7
vypne když potřebuji :),1,23,4
"V noci, když je ticho, je hodně slyšet",0,38,8
časovač se opožďuje cca hodinu denně,0,36,6
"vyhovuje pro moji potřebu, tj. spínání elektrického topení v režimu 15 minut zapnuto / 15 minut vypnuto a tak stále dokola",1,122,21
možnost přepínání režimu časovač/stále zapnuto,1,46,5
"při přeskočení na další zoubek docela hlasitě cvakne - ale vadí to jen v noci, kdy topení převážně používám",0,107,19
Dostačující za tyto peníze.,1,27,4
funguje bez chyby,1,17,3
Pokud stačí stačí kroky po 15ti minutách tak je to perfektní časovač. Už jich mám doma několik.,1,95,17
Normálně to funguje jak má. Není k tomu co dodat,1,48,10
všechno ok dodnes funguje uz rok :D,1,35,7
"Rychlé vyřízená reklamace původně zaseknutého, přístroje - mechanická závada",1,76,9
"Viz výše, teď je vše funkční",0,28,6
"Jednoduche, levne , ucinne",1,26,4
jednoduché a funkční,1,20,3
Tovar mi nebol doručený do AlzaBoxu čo som si zaplatil ale 8km od adresy doručenia,0,82,15
jednoduche zariadenie ktore funguje vzdy.,1,41,5
Pozor na DPD a doručenie do BalikoBoxov (alzabox).,0,50,8
"DPD ma totálne v pr…. nosit veci do boxov, vraj sa im nechce a tak to zanesu na výdatne miesto kde sa im to hodí.",0,113,25
"Komplikovane ovladanie, ovela lepsi za cca rovnaku cenu sa da zohnat digitalny, tento nam po zapojeni vypalil najskor spustal ako sa mu chcelo pocas noci a ked mal zapnut nezapol a v konecnom dosledku nam vypalil zasuvku",0,220,37
Plní účel. Funguje za výbornú cenu.,1,35,6
"Jemne vrčí, do spálne nie je vhodný.",0,36,7
"za tu cenu, velmi tichy az ma to prekvapilo",1,43,9
"tichy a velmi spolahlivy, jemne nastavenie casu s velkov presnostov",1,67,10
"Robi, to co ma.",1,15,4
"A navyse zvuky :-D Ale je v kupelni, cize neobtazuje.",0,53,10
velmi jednoduche programovanie,1,30,3
Zatial funguje,1,14,2
Zatial nic,0,10,2
spoľahlivo zapína a vypína,1,26,4
jasne počuť jemné cvakanie ako sa koliesko pomaly otáča - toto počuť či práve púšťa prúd alebo nie,0,98,18
Katastrofální návod,0,19,2
Již čtyři roky funguje bez problémů,1,35,6
"nastavení času sepnutí je velmi orientační +- hodina a víc, zapnutí je v 2-hodinových blocích",0,93,15
"žádné, splněno očekávání",0,24,3
Zatim vse funguje jak ma. Zadne durazne opozdovani/predbihani jsem nezaznamenal.,1,80,10
"Tikani casovky jde docela slyses, ale pro pouziti mimo mistnost kde se spi to nevadi.",0,85,15
Minimální odchylka i po roce a půl,1,34,7
"Účel plní, takže spokojenost",1,28,4
"Velmi nepresne spinani, kotoucky nastaveni maji proti sobe vuli, nelze nastavit presneji nez +/- hodina.",0,104,15
"Take nepresny beh, vyrazne se zpozduje, za den i hodinu. Nepredpokladam takove vykyvy frekvence v siti.",0,103,16
Doporucuji priplatit si za digitalni hodiny,0,43,6
na balkóne fungoval bez problémov,1,33,5
"nekompatibilný s ""denným"" - chcel som týždenný s delením po 15'.",0,64,11
uz druhy raz sa mi stalo ze nefungovalo nastavenie casu - spinac sa jednoducho nezapol ale mozno som mal vazne len smolu ale zas na druhej strane solid / solight je taka low-end znacka ze sa to da ospravedlnit... skoda ze v alzasofte nie su dostupne vyrobky od emosu,0,266,49
regulácia spotreby el.energie nielen počas týždňa ale aj počas víkendu,1,70,10
Pamatuje si nastavení i po roce co nebylo v napájení.,1,53,10
Vypadá trošku jinak viz obrázek.,1,32,5
"nastavení po dnech, tydení nebo víkend",1,38,6
jednoduché ovládaní,1,19,2
vestavěný akumulátor,1,20,2
zlozitejsie nastavenie. je dobre si odlozit navod alebo musi clovek potom googlit,0,81,12
"cas mu ide rychlejsie. po asi pol roku sa spina uz o 15min driv ako ma nastavene. rybam a mne je to asi jedno, ale niekomu to moze vadit",0,136,29
fungují za dobrou cenu,1,22,4
"mají i funkci náhodného spouštení, což má simulovat, že je někdo doma",1,69,12
"používám již několik let, naprostá spokojenost,",1,47,6
"bezporuchové,",1,13,1
"nyní vylepšený typ s pamětí na 17režimů,",1,40,7
má vlastní integrovanou baterií na udržení nastavení.,1,53,7
WiFi připojení Vás nemusí vůbec zajímat.,1,40,6
trochu složitější nastavení.,1,28,3
jednoduché nastavení,1,20,2
Žádné problémy.,1,15,2
Spíná,1,5,1
Dostatečné množství časů,1,24,3
"V rozporu s popisem a obrázkem, nelze spínat po vteřinách! Např. moje akvarijní světla přepínají řežim vypnutíma zapnutím do 5s.",0,128,20
Spolehlivý,1,10,1
Přesný,1,6,1
Velmi jednoduché nastavení,1,26,3
Možnost manuálního módu,1,23,3
Paměť pro mnoho cyklů,1,21,4
Dostatečně velký display,1,24,3
Nechybí ani nastavení letního času,1,34,5
"Velikost - dá se odpustit, díky ní má velký display a mnoho tlačítek, díky kterým se lépe ovládá nastavení",0,106,19
intuitivní ovládání,1,19,2
tichý,1,5,1
ze začátku trochu matoucí ovládání,0,34,5
"Spolehlive, intuitivni, ovladam svetla a mlhovac v terariu, poridil jsem 3 stejne kusy",1,86,13
"Jednoduché, levné a hlavně funguje",1,34,5
Variabilita nastavení,1,21,2
Intuitivnost ovládání,0,21,2
Funguje přesně tak jak má,1,25,5
"Vysoce nastavitelný, lze nastavit i jednotlivé dny v týdnu",1,58,9
"Má několik nastavitelných programů, lze tedy programy bez problému kombinovat",1,77,10
"Manuál je trochu hůře srozumitelný, ale jakmile ho pochopíte je ovládání zásuvky brnkačka",0,89,13
snadná obsluha,1,14,2
Když je funkční tak je to super,1,31,7
"Řekl bych ze dost velká kazivost, už jsem jich par měl",0,54,11
Návod jen pro bystrozraké,0,25,4
Ovládání není moc intuitivní-pokud nemáte návod-trvá to pár minut ;),0,68,10
Funguje tak jak má.,1,19,4
Jednoduché nastavení.,1,21,2
"Baterka uvnitř, takže veškeré nastavení zůstane i když odpojíte od el. sítě.",1,76,12
Spousta možností nastavení.,1,27,3
Po prostudování manuálu přehledné ovládání.,1,43,5
složitější nastavení,0,20,2
možnosť nastavenia viacerých režimov,1,36,4
Jednoduché ovládaní,1,19,2
zatim funguje,1,13,2
"Nastavení režimů nefunkční , po chvíli automatický restart .",0,60,9
Poněkud zdlouhavé nastavení,0,27,3
Omezená paměť pro cykly,0,23,4
Má deset nastavení.,1,19,3
"Celkem složité nastavení, nebo spíš - absolutně uživatelsky nezvládnutý návod.",0,78,10
praktický software,1,18,2
za tu cenu žádné,0,16,4
"funguje tak, jak má",1,19,4
Složitost nastavení,0,19,2
Složitější nastavení.,0,21,2
"pouzitelne, dobre nastavitelne",1,30,3
mam nejake uz 5 rokov stale zapojene a funkcne a nie a nie zdochnut,0,67,14
"Funguje přesně podle popisu. Nic víc, nic míň.",1,46,8
pracuje dobře,1,13,2
bezchybné,1,9,1
relativně složitější nastavení,0,30,3
Možnost několika režimů během dne a to jako na dny v týdnu tak na víkend. Po pochopení návodu přehledný displej.,1,112,20
Mohlo by to být menší a vydržet déle než dva roky. U předchozího odešlo zobrazování.,0,84,15
"Pro běžné použití dostačující, používám na čerpadlo u bazénu",1,60,9
Postrádám funkci měření spotřeby,0,32,4
"poměrně inteligentní, možnost nastavit i komplikovaný plán (lze nastavit až 10 ""plánů"", každý plán má čas od do a lze použít různé kombinace dnů v týdnu - o víkendu, každý druhý den, ...)",1,187,33
"mírně neintuitivní ovládání, i s návodem to nějaký čas zabralo (píše se tam, že pomocí tlačítka clock se nastavuje čas, ale už neřeknou, že ho musíme držet po dobu nastavování času)",0,181,31
"mam ho ledva tyzdne, tzn. tazko povedat. Nastavenie je v pohode aj bez manualu. Uvidime ako dlho bude drzat nastavenie, no obsahuje zaloznu bateriu takze by to mohlo byt ok.",1,173,30
"asi ani nic, za tu cenu...",0,26,6
"je ok, funguje presne tak ako som si predstavoval. Pouzivam ich v akvaristike pre zapinanie a vypinanie okyslicovania a na svetla, zatial plna spokojnost.",1,154,24
Dělá co se očekávalo. OK,1,24,5
Možno nastavit spoustu režimů,1,29,4
Jako takové malé vylepšení by mohl mít měření spotřeby na zásuvce :). Jinak nemám co dodat,0,90,16
"Intuitivní nastavení, přesnost, funkce, vnitřní baterie, jednoduché přepnutí na on nebo off pokud je to na automat",1,114,17
"presný, spoľahlivý, pomerne dosť veľa programov",1,47,6
Záložní baterie pro čas a nastavení,1,35,6
Spousta programů,1,16,2
Docela přesný čas,1,17,3
Nastavení není žádná sranda,0,27,4
Chybí dioda pro signalizaci zapnuto/vypnuto,0,43,5
Prvotní nastavení trochu krkolomné,0,34,4
"Nečitelný návod - trojjazyčné mini písmo,",0,41,6
Návod je srozumitelný,1,21,3
Nastavení podle návodu není složité,1,35,5
Není podsvětlený displej,0,24,3
k dispozici mnoho casovych pozic pro nastaveni,1,46,7
prednastavena casova schemata,1,29,3
jednoduche,1,10,1
tiche narozdil od mechanickych!,1,31,4
Manual je jednoduchý pak už to zvládnete bez něj.,1,49,9
Používám na noční proud.,1,24,4
občas je třeba obnovit nastavení hodin a spínacích časů,0,55,9
"Hodil by se navíc měsíční režim, týdenní je pro mne málo, každý týden musím přepnout na jiný uložený profil.",0,108,19
Funguje tak jak jsem očekávál.,1,30,5
Hodně špatné nastavení i  za použití návodu.Do teď nefunguje tak jak má. Kdybych nevyhodil obal asi bych jej vrátil!!,0,117,19
Pro svůj účel velmi dobrý časovač. Možnosti nastavení dostatečné. Jsem spokojen.,1,80,11
"Za málo peněz hodně muziky. Funguje jak má, opravdu jednoduchá obsluha, zvládne i méně cvičená opice :-) Spousta programů - týdenní, víkendový provoz, letní a zimní čas, formát 12/24. Jsem spokojen.",1,198,31
Mohlo by mít podsvícený display. Při zasunutí do zásuvky u země a ještě za sedačkou není dobře vidět na displej a musím přisvěcovat mobilem.,0,140,24
jednoducha obsluha,1,18,2
100% spolehlivost,1,17,2
diky baterii nedochazi k resetu casu,1,36,6
Mistroská rychlost doručení zakázky,1,35,4
Dochází k jeho samovolnému vynulování. Při naprogramování na plný počet cyklu nefunguje,0,87,12
Nic moc,1,7,2
dělá vše jak má,1,15,4
ovládání mohlo být krapet intuitivnější,0,39,5
"po delší době bez manuálu nevíte, co jak nastavit",0,49,9
"Občas se ""kousne""",0,17,3
"Dělá to co má, jsem spokojen",1,28,6
"Trochu zložité nastavenie, návod na YT",0,38,6
Jednoduché nastavenie,1,21,2
"pri nakupe bol displej ledva viditeľný, trebalo ho pred nastavenim zapojit do siete",0,83,13
"Funguje ako ma, pouzivam na osvetlenie akvaria. Ma desat moznosti nastavenia. Da sa nastavit na specificky den, alebo kazdy den. Tiez to ma aj rezim random.",1,156,26
zatial som nenasiel ziadne,0,26,4
funguje bez problemovo,1,22,3
"Rovnaký spínač mi odišiel po 6 rokoch (hodiny idú, ale prestal spínať), ako spokojný užívateľ som kúpil rovnakú značku 😀",1,120,20
Jednoduchy setup,1,16,2
Funguje ako bolo avizovane v popise,1,35,6
Pri niektorych zariadeniach sa moze stat ze bude kabel tlacit na tlacitka. Kebyze tato cast nie je vystupena tak je to bez problemov.,0,133,23
prehľadný displej,1,17,2
funkcie,1,7,1
"veľkosť, inak zatiaľ žiadny",0,27,4
