text,label
"Vyborne platno. Bal som sa, ze sa bude krcit, ale nastastie, mne sa to nestalo. Pre moje domace pouzitie je uplne dostacujuce.",1
"Prvych par dni / tyzdnov treba castejsie vetrat, lebo platno chemicky ""intenzivne vonia"".",0
je velmy hlucny,0
"Po roztažení nejsou okraje rovné, vlní se.",0
"v porovnání s promítáním na natřený sádroš to bylo to stejné, nevyplatí se kupovat",0
dobré plátno,1
nekroutí se,1
mechanické => není co rozbít,1
"Ačkoli o kvalitách nepochybuji,...",1
"tahle věc k tomu projektoru byla přiložená úplně zbytečně, prakticky to nevyužijeme (je to celkem malé), promítáme rovnou na zeď.",0
Fakt velký plátno,1
Až moc velký.....,0
Ideální volbou k projektoru BenQ W1070,1
"Plátno bylo v ceně projektoru, jsme s ním spokojeni, výhledově budeme investovat do elektrického.",1
Bytelné,1
Váha,0
rozměr,0
"dobré plátno, nemám možnost srovnání, ale zobrazuje hezky",1
Kvalitní plátno. Kvalitní bílá promítací plocha.,1
pěkné bytelné plátno v rámci cenové relace,1
Kvalita,1
Velikost,1
Ostrý obraz,1
- - -,0
"Plátno, co dodat, možná snad že je relativně lehké.Jinak vše OK.",1
Za ty prachy asi super.,1
Po vybalení plátno ničím nepáchlo a bez problémů jsem ho měl před instalací v pokoji opřené o stěnu. Ani po instalaci nic necítím,1
Dobrá kvalita zpracování.,1
"Po prvním roztažení žádné kazy ani čáry z dlouhého skladování. Boky jsou trochu zvlněné, ale na kvalitu obrazu to nemá vliv.",1
Určitě lepší než promítat na stěnu :),1
"Celé léto venku a spokojenost. Nevlní se, nemuchlá. Ale nemám možnost porovnat s jiným výrobkem. K účelu venkovního sledování TV, dobrý.",1
Velikost za  super cenu,1
Ze začátku  smrdi gumou,0
ostrý obraz,1
kvalitní zpracování,1
Černé provedení vypadá opravdu fobře,1
Funguje dle očekávání,1
Zatím nic,0
"Vše OK, plní svůj účel",1
Obraz lepší než na zdi :),1
Po vytažení jsou kraje plátna trochu prohnuté,0
Za tu cenu dobré plátno. 16:9 je vhodné pro 99% projektorů k domácímu kinu.,1
Nenapne se úplně dokonale.,0
odrazovost (dělá to co se očekává),1
povedený design,1
kroutí se po okraji (5-8cm),0
rozhodně není připraveno pro montáž na strop (nutno sehnat vlastní L profily z kovu a dírkami + 2x vrut),0
loupe se barva v horním rohu (2cm),0
Lehká instalace.Kvalitu plátna nedokážu posoudit.Při zapnuti projektoru při bližším pohledu u plátna se platno jakoby třpití,1
Skvělá.,1
Snad je šňůrka na stahování by mohla být kvalitnější.,0
Velká plocha.,1
Skvělá odrazivost.,1
Dobře fungující navíjení.,1
Pevná kovová konstrukce.,1
Relativně snadná instalace.,1
Mám ho před oknem a se zataženými žaluziemi neprosvítí zezadu ani když na okno přímo svítí slunce.,1
"Vysoká cena na to, že stahování a navíjení je pouze mechanické.",0
"Velké plátno. Jako dárek k projektoru jsem dostal plátno 92''' a to je opravdu málo. Řekl bych, že 120'' je minimum, spíše by mohlo být ještě větší",1
"1. Montáž na zeď mi chvíli zabrala, než jsem vybral vhodný způsob. Způsob doporučený výrobcem jsem si vevybral, nevzbuzoval důvěru. Naopak mám srovnání s plátnem Comm-Tec 92'', což je německý výrobce, kde je montáž na stěnu absolutně jednoduchá, montuje se do adaptérů, které se na zeď nejprve našroubují a pak se do nich plátno nacvakne",0
"2. Plátno na dvou místech prosvítá, má ve spodní bílé části asi 2 5ti centimetrové škrábance (spíše tam chybí barva) přes které je vidět světlo. Mám totiž plátno přes okno. Jinak bych si toho asi nevšiml.",0
Cena,1
Zvlněná plocha,0
Horizontální čáry vytlačené periodicky od středové cívky,0
Doporučuji jenom pro nenáročné uživatele,0
Plátno vráceno,0
"Bylo ZDARMA, tudíž se řídím tím"" darovanýmu koni na zuby nekoukej""",1
"každé plátno je lepší než zeď, takže jsem za něj rád",1
"Plátno je vhodné pouze v situaci, kdy nemáte čistou bílou zeď.",1
Plátno má strukturu textilie a společně s rastrem LCD projektoru vytváří efekt řádků. Na čisté bíle zdi se to neděje.,0
Nepřináší lepší viditelnost.,0
cena,1
"ve spodní části jsou malé varhánky, které jsou na obrazu mírně viditelné při světlejších scénách, ale pravdou je, že se na to člověk musí zaměřit",0
"Opravdu kvalitně vyrobené plátno, složitá montáž na strop jen ve 2 lidech (doporučuji aspoň 3 xD), čas ukáže jak se bude chovat stahvoací mechanismus, ale zatím to vypadá, že nebudou potíže. Nemám co vytknout.",1
"žádné, mohu doporučit.",0
100%,1
cena,1
vzhľad,1
kvalita schránky,1
uchytenie na strop bez DIY nemožné,0
odpor pri rozvíjaní,0
nie príliš kvalitný náter na plátne,0
ohýbanie rohov,0
jednoduchá montáž,1
Super roleta,1
"Dobra kvalita, jednoducha i rychla manipulacia vratane ukotvenia. Dobra cena.",1
Zatial bez vyhrad.,0
"používáme ve třídách, bez problémů",1
"Dobre, velke...",1
"Okraje su trochu ohnute. Ked sa platno roztiahne, okraje su vytocene do vnutra... Neviem cim to je.",0
"Velké, snadno montovatelné.",1
Zatím žádné vlny nedělá.,1
"Po prvním rozvinutí smrdí plastovinou, ale to rychle zmizí.",0
Jednoduchá montáž na zeď nebo na strop,1
Kovová konzole rolety,1
Příznivá cena,1
Slušná odrazivost povrchu s jasovým ziskem,1
"Jednoduché řešení pro prostory, kde nemůže být pevné plátno",1
"Největším problémem je kroucení plátna. To je zvlněné jednak vodorovně od toho, jak je natočené na roletě, druhak svisle ve tvaru ""V"" od horních okrajů ke středu. Zvlnění značně ovlivňuje obraz a roviny nebo svislice jsou pak nekoukatelné. Podle výrobce se po rozvinutí plátno za několik dní vyrovná samovolně, což je pravda, ale úplně rovné není a otázkou je, co se stane, až se znovu navine na roletu, zda trpí paměťovým efektem.",0
"Po prvním rozvinutí poměrně intenzivní chemický zápach, který vyvane za pár dní",0
"Absence technických a montážních listů (rozměrů) v popisu zboží - uvádí se jen plocha plátna, ale ne velikost konzole atd. - nutno hledat na webu výrobce.",0
"Vyborne platno. Bal som sa, ze sa bude krcit, ale nastastie, mne sa to nestalo. Pre moje domace pouzitie je uplne dostacujuce.",1
"Prvych par dni / tyzdnov treba castejsie vetrat, lebo platno chemicky ""intenzivne vonia"".",0
"Za 2159kč bych asi zvážil opět jeho koupi, za aktuální cenu přes 3000kč bych hledal jinou variantu",1
Vybráno protože vyhovují rozměry,1
Po dvou dnech začal mechanismus při stahování vrtaz,0
Někdy je třeba vícekrát provést finální zatažení,0
zatahování je potřeba provádět opatrně - nemá brzdu,0
ideální velikost pro moje potřeby (domácí sledování filmů),1
"na strop lze připevnit jen pomocí háčku / řetízku, přes konzoli jen na svislou stěnu",0
"Po dvou letech měním hodnocení na pouhé 2*, důvody:",0
"Plátno je zvlněné a to všude. Ze začátku byly ohnuté pouze okraje, nyní již několik vln po celé ploše.",0
"Pro projektory s dobrou svítivostí a full HD rozlišením mi přijde povrch plátna nekvalitní - při světlých scénách se leskne a navíc je příliš vidět struktura plátna, takže nevyužijete jemné rozlišení promítaného obrazu.",0
Naprostá spokojenost,1
"Som spokojný, príjemne ma prekvapila čierna zadná strana, nebola v popise. Dobre sa rozvíja a zvíja :-)",1
Made in China. A drobnosť - nie sú tam háčiky pre zavesenie na strop.,0
Dobra cena/rozmer,1
zatim zadne,0
Do meetingroomu úplně dostačující,1
"dobrá manipulace, funkčně OK",1
poměrně velká hmotnost pro dočasné zavěšení (bez montáže napevno),0
"Snadno se stahuje a vytahuje, Obraz je ostrý",1
Oproti bílé stěně není obraz téměř o nic světlejší.,0
Meli ho skladem,1
Rychle vyrizeni objednavky,1
"Katastrofalni doprava, nic neslo jak melo az po nekolika intervencich se podarilo zbozi dorucit 15 minut pred terminem (3ti den). Prodejce sice za tohle primo nemuze, ale dokud nezvoli jineho prepravce, je to silene.",0
Vysoká odrazivost a velký pozorovací úhel,1
Vhodné projekční plátno pro domácí kino,1
Spolehlivý roletový mechanismus,1
Mohu jen doporučit,1
Nic,0
při stahování zpět vydává hluk,0
Cena odpovídá kvalitě,1
Nemám,0
Začerněný vzadu - nepropouští světlo.,1
"Okraje se kroutí dopředu a člověk je tím pádem ošizen o cca 8cm vlevo i vpravo, kde je promítnutý obraz deformovaný.",0
je velmy hlucny,0
Začerněný vzadu - nepropouští světlo.,1
"Okraje se kroutí dopředu a člověk je tím pádem ošizen o cca 8cm vlevo i vpravo, kde je promítnutý obraz deformovaný.",0
"Za 2159kč bych asi zvážil opět jeho koupi, za aktuální cenu přes 3000kč bych hledal jinou variantu",1
Vybráno protože vyhovují rozměry,1
Po dvou dnech začal mechanismus při stahování vrtaz,0
Někdy je třeba vícekrát provést finální zatažení,0
zatahování je potřeba provádět opatrně - nemá brzdu,0
ideální velikost pro moje potřeby (domácí sledování filmů),1
"na strop lze připevnit jen pomocí háčku / řetízku, přes konzoli jen na svislou stěnu",0
Super roleta,1
"Dobra kvalita, jednoducha i rychla manipulacia vratane ukotvenia. Dobra cena.",1
Zatial bez vyhrad.,0
"Po dvou letech měním hodnocení na pouhé 2*, důvody:",0
"Plátno je zvlněné a to všude. Ze začátku byly ohnuté pouze okraje, nyní již několik vln po celé ploše.",0
"Pro projektory s dobrou svítivostí a full HD rozlišením mi přijde povrch plátna nekvalitní - při světlých scénách se leskne a navíc je příliš vidět struktura plátna, takže nevyužijete jemné rozlišení promítaného obrazu.",0
"používáme ve třídách, bez problémů",1
"Dobre, velke...",1
"Okraje su trochu ohnute. Ked sa platno roztiahne, okraje su vytocene do vnutra... Neviem cim to je.",0
Naprostá spokojenost,1
"Velké, snadno montovatelné.",1
Zatím žádné vlny nedělá.,1
"Po prvním rozvinutí smrdí plastovinou, ale to rychle zmizí.",0
"Som spokojný, príjemne ma prekvapila čierna zadná strana, nebola v popise. Dobre sa rozvíja a zvíja :-)",1
Made in China. A drobnosť - nie sú tam háčiky pre zavesenie na strop.,0
Dobra cena/rozmer,1
zatim zadne,0
Do meetingroomu úplně dostačující,1
"dobrá manipulace, funkčně OK",1
poměrně velká hmotnost pro dočasné zavěšení (bez montáže napevno),0
"Snadno se stahuje a vytahuje, Obraz je ostrý",1
Oproti bílé stěně není obraz téměř o nic světlejší.,0
Jednoduchá montáž na zeď nebo na strop,1
Kovová konzole rolety,1
Příznivá cena,1
Slušná odrazivost povrchu s jasovým ziskem,1
"Jednoduché řešení pro prostory, kde nemůže být pevné plátno",1
"Největším problémem je kroucení plátna. To je zvlněné jednak vodorovně od toho, jak je natočené na roletě, druhak svisle ve tvaru ""V"" od horních okrajů ke středu. Zvlnění značně ovlivňuje obraz a roviny nebo svislice jsou pak nekoukatelné. Podle výrobce se po rozvinutí plátno za několik dní vyrovná samovolně, což je pravda, ale úplně rovné není a otázkou je, co se stane, až se znovu navine na roletu, zda trpí paměťovým efektem.",0
"Po prvním rozvinutí poměrně intenzivní chemický zápach, který vyvane za pár dní",0
"Absence technických a montážních listů (rozměrů) v popisu zboží - uvádí se jen plocha plátna, ale ne velikost konzole atd. - nutno hledat na webu výrobce.",0
Meli ho skladem,1
Rychle vyrizeni objednavky,1
"Katastrofalni doprava, nic neslo jak melo az po nekolika intervencich se podarilo zbozi dorucit 15 minut pred terminem (3ti den). Prodejce sice za tohle primo nemuze, ale dokud nezvoli jineho prepravce, je to silene.",0
Vysoká odrazivost a velký pozorovací úhel,1
Vhodné projekční plátno pro domácí kino,1
Spolehlivý roletový mechanismus,1
Mohu jen doporučit,1
Nic,0
při stahování zpět vydává hluk,0
Cena odpovídá kvalitě,1
Nemám,0
"Vyborne platno. Bal som sa, ze sa bude krcit, ale nastastie, mne sa to nestalo. Pre moje domace pouzitie je uplne dostacujuce.",1
"Prvych par dni / tyzdnov treba castejsie vetrat, lebo platno chemicky ""intenzivne vonia"".",0
je velmy hlucny,0
"Po roztažení nejsou okraje rovné, vlní se.",0
"dobré plátno, nemám možnost srovnání, ale zobrazuje hezky",1
"v porovnání s promítáním na natřený sádroš to bylo to stejné, nevyplatí se kupovat",0
dobré plátno,1
nekroutí se,1
mechanické => není co rozbít,1
"Ačkoli o kvalitách nepochybuji,...",1
"tahle věc k tomu projektoru byla přiložená úplně zbytečně, prakticky to nevyužijeme (je to celkem malé), promítáme rovnou na zeď.",0
Fakt velký plátno,1
Až moc velký.....,0
Ideální volbou k projektoru BenQ W1070,1
"Plátno bylo v ceně projektoru, jsme s ním spokojeni, výhledově budeme investovat do elektrického.",1
Bytelné,1
Váha,0
rozměr,0
Kvalitní plátno. Kvalitní bílá promítací plocha.,1
"Plátno, co dodat, možná snad že je relativně lehké.Jinak vše OK.",1
Černé provedení vypadá opravdu fobře,1
Funguje dle očekávání,1
Zatím nic,0
"Vše OK, plní svůj účel",1
Obraz lepší než na zdi :),1
Po vytažení jsou kraje plátna trochu prohnuté,0
odrazovost (dělá to co se očekává),1
povedený design,1
kroutí se po okraji (5-8cm),0
rozhodně není připraveno pro montáž na strop (nutno sehnat vlastní L profily z kovu a dírkami + 2x vrut),0
loupe se barva v horním rohu (2cm),0
"Velké plátno. Jako dárek k projektoru jsem dostal plátno 92''' a to je opravdu málo. Řekl bych, že 120'' je minimum, spíše by mohlo být ještě větší",1
"1. Montáž na zeď mi chvíli zabrala, než jsem vybral vhodný způsob. Způsob doporučený výrobcem jsem si vevybral, nevzbuzoval důvěru. Naopak mám srovnání s plátnem Comm-Tec 92'', což je německý výrobce, kde je montáž na stěnu absolutně jednoduchá, montuje se do adaptérů, které se na zeď nejprve našroubují a pak se do nich plátno nacvakne",0
"2. Plátno na dvou místech prosvítá, má ve spodní bílé části asi 2 5ti centimetrové škrábance (spíše tam chybí barva) přes které je vidět světlo. Mám totiž plátno přes okno. Jinak bych si toho asi nevšiml.",0
pěkné bytelné plátno v rámci cenové relace,1
Za ty prachy asi super.,1
Po vybalení plátno ničím nepáchlo a bez problémů jsem ho měl před instalací v pokoji opřené o stěnu. Ani po instalaci nic necítím,1
Dobrá kvalita zpracování.,1
"Po prvním roztažení žádné kazy ani čáry z dlouhého skladování. Boky jsou trochu zvlněné, ale na kvalitu obrazu to nemá vliv.",1
Určitě lepší než promítat na stěnu :),1
Kvalita,1
Velikost,1
Ostrý obraz,1
- - -,0
"Celé léto venku a spokojenost. Nevlní se, nemuchlá. Ale nemám možnost porovnat s jiným výrobkem. K účelu venkovního sledování TV, dobrý.",1
Velikost za  super cenu,1
Ze začátku  smrdi gumou,0
ostrý obraz,1
kvalitní zpracování,1
Za tu cenu dobré plátno. 16:9 je vhodné pro 99% projektorů k domácímu kinu.,1
Nenapne se úplně dokonale.,0
Lehká instalace.Kvalitu plátna nedokážu posoudit.Při zapnuti projektoru při bližším pohledu u plátna se platno jakoby třpití,1
Skvělá.,1
Snad je šňůrka na stahování by mohla být kvalitnější.,0
Velká plocha.,1
Skvělá odrazivost.,1
Dobře fungující navíjení.,1
Pevná kovová konstrukce.,1
Relativně snadná instalace.,1
Mám ho před oknem a se zataženými žaluziemi neprosvítí zezadu ani když na okno přímo svítí slunce.,1
"Vysoká cena na to, že stahování a navíjení je pouze mechanické.",0
Cena,1
Zvlněná plocha,0
Horizontální čáry vytlačené periodicky od středové cívky,0
Doporučuji jenom pro nenáročné uživatele,0
Plátno vráceno,0
"Bylo ZDARMA, tudíž se řídím tím"" darovanýmu koni na zuby nekoukej""",1
"každé plátno je lepší než zeď, takže jsem za něj rád",1
"Plátno je vhodné pouze v situaci, kdy nemáte čistou bílou zeď.",1
